POSTE;DATE;RR;TN;TX;FXI
35281001;2026012718;0.0;9.0;9.0;42
35281001;2026012719;0.0;7.9;7.9;34
35281001;2026012720;0.0;6.3;6.3;21
35281001;2026012721;0.0;6.3;6.3;23
35281001;2026012722;0.0;5.8;5.8;22
35281001;2026012723;0.0;5.0;5.0;23
35281001;2026012800;0.0;4.6;4.6;14
35281001;2026012801;0.0;3.8;3.8;17
35281001;2026012802;0.0;3.6;3.6;12
35281001;2026012803;0.0;3.1;3.1;15
35281001;2026012804;0.0;2.9;2.9;13
35281001;2026012805;0.0;2.0;2.0;11
35281001;2026012806;0.0;1.6;1.6;9
35281001;2026012807;0.0;0.5;0.5;9
35281001;2026012808;0.0;1.1;1.1;7
35281001;2026012809;0.0;1.3;1.3;8
35281001;2026012810;0.0;1.8;1.8;12
35281001;2026012811;0.0;4.7;4.7;10
35281001;2026012812;0.0;7.8;7.8;12
35281001;2026012813;0.0;9.8;9.8;14
35281001;2026012814;0.0;11.1;11.1;17
35281001;2026012815;0.0;11.5;11.5;22
35281001;2026012816;0.0;10.7;10.7;25
35281001;2026012817;0.0;9.5;9.5;26
35281001;2026012818;0.0;8.1;8.1;19
35281001;2026012819;0.0;7.6;7.6;22
35281001;2026012820;0.0;7.3;7.3;26
35281001;2026012821;0.0;6.1;6.1;22
35281001;2026012822;0.0;5.6;5.6;19
35281001;2026012823;0.0;4.8;4.8;21
35281001;2026012900;0.0;4.1;4.1;22
35281001;2026012901;0.0;3.7;3.7;19
35281001;2026012902;0.0;3.0;3.0;17
35281001;2026012903;0.0;3.0;3.0;23
35281001;2026012904;0.0;2.7;2.7;24
35281001;2026012905;0.0;2.5;2.5;20
35281001;2026012906;0.0;2.5;2.5;19
35281001;2026012907;0.0;3.0;3.0;21
35281001;2026012908;0.0;3.6;3.6;22
35281001;2026012909;0.0;4.1;4.1;22
35281001;2026012910;0.0;4.2;4.2;27
35281001;2026012911;0.2;4.4;4.4;29
35281001;2026012912;0.0;5.0;5.0;29
35281001;2026012913;0.0;5.4;5.4;30
35281001;2026012914;0.2;5.9;5.9;28
35281001;2026012915;0.0;6.6;6.6;29
35281001;2026012916;0.2;6.9;6.9;29
35281001;2026012917;0.2;6.9;6.9;33
35281001;2026012918;0.0;7.1;7.1;32
35281001;2026012919;0.6;7.2;7.2;31
35281001;2026012920;0.0;8.4;8.4;31
35281001;2026012921;0.0;8.5;8.5;34
35281001;2026012922;0.8;9.0;9.0;28
35281001;2026012923;3.6;7.8;7.8;29
35281001;2026013000;0.0;8.1;8.1;18
35281001;2026013001;0.0;7.9;7.9;23
35281001;2026013002;0.0;7.1;7.1;14
35281001;2026013003;0.0;7.0;7.0;21
35281001;2026013004;0.0;7.5;7.5;29
35281001;2026013005;0.2;7.3;7.3;29
35281001;2026013006;0.0;7.4;7.4;23
35281001;2026013007;0.0;6.8;6.8;22
35281001;2026013008;0.0;6.5;6.5;21
35281001;2026013009;0.0;7.6;7.6;25
35281001;2026013010;0.0;8.5;8.5;25
35281001;2026013011;0.0;9.9;9.9;34
35281001;2026013012;0.0;10.1;10.1;36
35281001;2026013013;0.0;11.8;11.8;51
35281001;2026013014;1.0;10.8;10.8;58
35281001;2026013015;0.8;10.9;10.9;55
35281001;2026013016;0.2;11.5;11.5;78
35281001;2026013017;0.0;10.4;10.4;57
35281001;2026013018;0.0;9.2;9.2;38
35281001;2026013019;0.4;8.7;8.7;39
35281001;2026013020;0.2;6.8;6.8;50
35281001;2026013021;0.0;6.2;6.2;23
35281001;2026013022;0.0;5.1;5.1;19
35281001;2026013023;0.0;4.9;4.9;19
35281001;2026013100;0.0;5.1;5.1;16
35281001;2026013101;0.0;5.8;5.8;20
35281001;2026013102;0.0;6.2;6.2;21
35281001;2026013103;0.0;6.2;6.2;14
35281001;2026013104;0.0;5.5;5.5;16
35281001;2026013105;0.0;6.0;6.0;25
35281001;2026013106;0.0;5.0;5.0;21
35281001;2026013107;0.0;4.4;4.4;20
35281001;2026013108;0.0;5.3;5.3;21
35281001;2026013109;0.0;5.9;5.9;23
35281001;2026013110;0.2;5.9;5.9;18
35281001;2026013111;1.0;7.0;7.0;24
35281001;2026013112;0.2;8.1;8.1;18
35281001;2026013113;0.0;9.1;9.1;16
35281001;2026013114;0.0;10.3;10.3;22
35281001;2026013115;0.0;11.4;11.4;22
35281001;2026013116;0.0;11.2;11.2;32
35281001;2026013117;0.0;11.3;11.3;22
35281001;2026013118;0.0;9.3;9.3;17
35281001;2026013119;0.0;8.3;8.3;14
35281001;2026013120;0.0;7.3;7.3;13
35281001;2026013121;0.0;7.2;7.2;14
35281001;2026013122;0.0;6.6;6.6;15
35281001;2026013123;0.0;6.6;6.6;13
